344	1	1	1320120000
345	1	1	1320120000
1	346	1	1320120000
1	344	1	1320120000
1	345	1	1320120000
346	1	1	1320120000
1872	38	1	1320206400
38	360	1	1320206400
51	2241	1	1320206400
51	796	1	1320206400
38	1872	1	1320206400
134	38	1	1320206400
37	1900	1	1320206400
38	134	1	1320206400
796	51	1	1320206400
134	1516	1	1320206400
134	360	1	1320292800
360	134	1	1320292800
2241	51	1	1320292800
346	345	1	1320292800
343	1	1	1320292800
1	343	1	1320292800
37	1238	1	1320292800
345	346	1	1320292800
37	1872	1	1320379200
135	1413	1	1320379200
1854	45	1	1320379200
96	37	1	1320379200
1413	135	1	1320379200
37	96	1	1320379200
1238	134	1	1320379200
360	38	1	1320379200
135	554	1	1320465600
715	1399	1	1320465600
348	1238	1	1320465600
715	348	1	1320465600
630	49	1	1320465600
139	1968	1	1320465600
348	715	1	1320465600
1516	715	1	1320465600
49	630	1	1320465600
1398	715	1	1320465600
715	139	1	1320465600
1399	715	1	1320465600
2459	269	1	1320552000
269	2459	1	1320552000
345	715	1	1320552000
715	345	1	1320552000
70	46	1	1320552000
950	715	1	1320642000
715	950	1	1320642000
1	486	1	1320642000
49	342	1	1320642000
1	342	1	1320642000
554	135	1	1320642000
1403	135	1	1320642000
2127	910	1	1320642000
136	1	1	1320642000
1516	2127	1	1320642000
342	345	1	1320642000
342	49	1	1320642000
133	342	1	1320728400
2024	715	1	1320728400
134	345	1	1320728400
1516	134	1	1320728400
133	2024	1	1320728400
342	1	1	1320728400
139	1	1	1320728400
134	135	1	1320728400
135	134	1	1320728400
715	2024	1	1320728400
345	134	1	1320728400
1	139	1	1320728400
1900	37	1	1320728400
2024	133	1	1320728400
135	46	1	1320728400
70	590	1	1320728400
134	1238	1	1320728400
1516	630	1	1320814800
1	341	1	1320814800
133	345	1	1320814800
2536	345	1	1320814800
3101	3421	1	1320814800
630	1516	1	1320814800
131	133	1	1320814800
535	1178	1	1320814800
133	14	1	1320814800
