2108	595	1
1397	1952	1
350	617	1
1434	630	1
350	1437	1
136	1683	1
70	1368	1
334	1437	1
133	30	1
1368	1437	1
681	1396	1
1685	1852	1
856	524	1
762	1319	1
70	634	1
1399	630	1
553	620	1
542	1684	1
329	541	1
1399	1410	1
350	165	1
269	129	1
331	328	1
1399	43	1
349	1695	1
136	330	1
83	328	1
1410	553	1
930	959	1
349	149	1
1399	329	1
1684	595	1
49	330	1
1412	269	1
2016	1409	1
2127	1238	1
1469	349	1
3130	131	1
542	1437	1
876	575	1
681	575	1
349	345	1
49	133	1
876	590	1
2108	528	1
135	83	1
50	553	1
1411	762	1
555	524	1
1397	269	1
528	1680	1
135	480	1
876	876	1
2109	43	1
542	165	1
590	579	1
750	328	1
556	1	1
49	1437	1
135	1670	1
269	1680	1
129	553	1
1401	1685	1
3759	886	1
345	331	1
2109	1682	1
44	1319	1
129	715	1
1952	541	1
133	131	1
528	1259	1
1863	3389	1
131	1682	1
165	131	1
536	553	1
350	129	1
575	328	1
637	1459	1
1670	149	1
1681	620	1
14	331	1
131	45	1
44	762	1
1863	269	1
1685	681	1
14	762	1
50	1683	1
1	553	1
1401	328	1
575	959	1
553	149	1
1864	959	1
1672	38	1
136	930	1
269	762	1
133	1391	1
1399	2016	1
334	480	1
2134	38	1
528	115	1
70	750	1
1	149	1
149	21	1
131	630	1
535	2108	1
135	38	1
637	330	1
1411	329	1
334	130	1
1296	135	1
1397	481	1
542	886	1
1869	1459	1
2200	1409	1
36	1695	1
1864	345	1
542	129	1
72	331	1
2325	535	1
165	1682	1
528	1434	1
1408	350	1
1685	1682	1
553	1684	1
1296	579	1
750	70	1
762	528	1
345	1852	1
1869	139	1
1245	1681	1
637	2108	1
555	1681	1
1469	541	1
715	1694	1
2739	1680	1
637	1397	1
542	349	1
1687	1411	1
345	715	1
535	524	1
556	553	1
136	36	1
482	1670	1
1245	1459	1
715	136	1
130	542	1
331	131	1
43	535	1
482	45	1
70	876	1
1412	129	1
591	1238	1
1411	541	1
2108	1410	1
331	481	1
70	14	1
715	327	1
1469	50	1
637	810	1
1672	115	1
681	53	1
480	131	1
165	1296	1
1401	70	1
1864	810	1
334	333	1
637	524	1
575	681	1
269	542	1
2108	762	1
1397	50	1
2366	38	1
36	334	1
50	542	1
14	1675	1
1687	350	1
1411	579	1
2109	83	1
1864	2917	1
930	131	1
345	481	1
350	626	1
43	38	1
1296	528	1
1686	269	1
555	131	1
350	541	1
1686	331	1
1864	83	1
1368	1410	1
345	131	1
330	553	1
36	2016	1
3389	3389	1
1684	149	1
130	960	1
535	528	1
38	72	1
21	886	1
14	481	1
1401	1675	1
555	1435	1
131	327	1
1399	70	1
482	49	1
1682	1952	1
1670	349	1
1675	553	1
1368	345	1
49	579	1
1396	1391	1
2200	21	1
135	533	1
1245	542	1
856	139	1
70	133	1
130	38	1
149	762	1
350	1685	1
44	480	1
579	1409	1
1686	528	1
1368	149	1
637	528	1
528	44	1
542	541	1
1684	1952	1
681	595	1
131	590	1
44	149	1
1245	3567	1
617	1409	1
1245	115	1
876	762	1
44	36	1
1863	575	1
1687	269	1
592	556	1
590	43	1
1672	409	1
1469	1409	1
533	2917	1
1	2108	1
135	1693	1
83	1684	1
329	960	1
350	1410	1
136	1684	1
1408	70	1
1672	1459	1
1412	630	1
536	129	1
959	129	1
129	750	1
1869	83	1
553	595	1
542	1685	1
1869	36	1
556	480	1
1469	950	1
133	1684	1
480	1680	1
330	958	1
331	331	1
350	53	1
349	1694	1
136	331	1
49	542	1
37	53	1
330	1	1
535	1695	1
842	1680	1
1399	328	1
349	1952	1
136	681	1
876	139	1
1	637	1
2200	480	1
1368	83	1
49	329	1
1685	886	1
533	535	1
131	1675	1
637	579	1
30	1319	1
1396	1680	1
1412	1693	1
542	750	1
1863	876	1
49	43	1
305	129	1
1	136	1
590	762	1
132	950	1
1398	349	1
133	1435	1
1682	958	1
3130	1907	1
542	1325	1
1245	38	1
115	135	1
50	524	1
528	1681	1
556	115	1
333	38	1
750	329	1
129	959	1
2109	2919	1
542	53	1
1401	1684	1
617	133	1
345	330	1
2109	1681	1
330	542	1
1687	3389	1
1685	131	1
762	620	1
556	1397	1
876	1684	1
131	481	1
1686	1670	1
133	1672	1
575	331	1
1411	1397	1
715	1952	1
1399	14	1
1408	541	1
14	328	1
1296	2919	1
130	349	1
149	3567	1
575	553	1
930	960	1
575	958	1
542	1869	1
842	43	1
2125	45	1
1411	1952	1
2366	297	1
1863	50	1
14	533	1
2739	958	1
3130	53	1
328	139	1
130	129	1
334	481	1
334	575	1
1319	950	1
30	1682	1
1401	139	1
637	329	1
528	131	1
1672	1952	1
1411	328	1
129	72	1
149	133	1
334	131	1
1863	630	1
1397	480	1
1397	2108	1
617	950	1
30	43	1
165	1681	1
1685	1681	1
715	1459	1
44	1397	1
959	72	1
1	533	1
1408	14	1
1412	590	1
1245	1680	1
555	1680	1
1396	620	1
2739	1683	1
349	1459	1
3130	960	1
637	1396	1
1687	1410	1
30	630	1
70	579	1
1412	876	1
130	620	1
38	45	1
331	53	1
1411	2919	1
1459	1675	1
715	139	1
959	524	1
1412	130	1
2200	139	1
1675	524	1
1864	1391	1
1319	1409	1
876	45	1
331	480	1
50	72	1
1680	1680	1
165	762	1
21	1670	1
842	139	1
590	528	1
480	115	1
1681	139	1
70	1684	1
1687	149	1
269	541	1
1	327	1
1397	49	1
49	115	1
555	681	1
681	630	1
620	637	1
349	2917	1
542	960	1
50	750	1
2108	328	1
349	930	1
1408	349	1
1687	345	1
43	136	1
345	480	1
1869	1319	1
1399	620	1
3130	1391	1
1687	575	1
129	528	1
1399	541	1
43	950	1
617	349	1
715	575	1
553	630	1
133	1368	1
149	1952	1
1863	1869	1
3389	950	1
36	634	1
555	1434	1
556	1437	1
43	626	1
1	886	1
165	43	1
575	528	1
1863	327	1
3130	681	1
637	1259	1
135	1459	1
553	50	1
149	551	1
334	541	1
1459	50	1
620	14	1
1408	1396	1
1672	129	1
1	528	1
331	541	1
1682	38	1
136	541	1
1863	1681	1
44	481	1
482	626	1
637	958	1
1672	1675	1
590	620	1
1863	139	1
49	14	1
1675	1681	1
1397	21	1
590	886	1
334	72	1
617	876	1
1670	1319	1
349	533	1
36	590	1
1399	45	1
