2201	535	1	1317441600
356	131	1	1317441600
2201	356	1	1317441600
535	2201	1	1317441600
356	2201	1	1317441600
131	356	1	1317441600
356	46	1	1317528000
916	3378	1	1317528000
590	524	1	1317528000
524	590	1	1317528000
1307	1854	1	1317528000
38	2382	1	1317614400
38	234	1	1317614400
234	38	1	1317614400
1295	139	1	1317614400
1307	45	1	1317614400
135	822	1	1317614400
135	1419	1	1317614400
352	842	1	1317614400
133	590	1	1317614400
1419	135	1	1317614400
842	352	1	1317614400
822	135	1	1317614400
1	490	1	1317614400
352	1	1	1317614400
2098	876	1	1317614400
38	45	1	1317614400
1394	135	1	1317700800
1394	133	1	1317700800
1544	43	1	1317700800
1544	876	1	1317787200
876	1544	1	1317787200
135	507	1	1317787200
691	1389	1	1317787200
1389	691	1	1317787200
507	135	1	1317787200
1389	135	1	1317787200
691	842	1	1317787200
842	691	1	1317787200
691	3060	1	1317787200
135	929	1	1317873600
1093	620	1	1317873600
535	1389	1	1317873600
1389	535	1	1317873600
929	135	1	1317873600
620	1093	1	1317873600
38	7	1	1317960000
1418	135	1	1317960000
1418	987	1	1317960000
38	2381	1	1317960000
135	691	1	1317960000
987	1418	1	1317960000
135	1389	1	1317960000
3091	1369	1	1317960000
135	987	1	1317960000
133	1394	1	1318046400
842	409	1	1318046400
842	43	1	1318046400
691	70	1	1318132800
590	70	1	1318132800
70	691	1	1318132800
360	1818	1	1318132800
135	1429	1	1318132800
2025	1895	1	1318132800
691	135	1	1318132800
1895	2025	1	1318132800
360	1095	1	1318132800
691	2025	1	1318132800
43	1544	1	1318219200
1436	3698	1	1318219200
2025	691	1	1318219200
135	1436	1	1318219200
3698	1436	1	1318219200
43	842	1	1318219200
631	1935	1	1318219200
1417	135	1	1318305600
378	37	1	1318305600
1	352	1	1318305600
37	378	1	1318305600
1178	1965	1	1318305600
135	1394	1	1318305600
920	1436	1	1318305600
1369	3091	1	1318305600
1436	920	1	1318305600
135	1417	1	1318305600
1891	507	1	1318305600
876	2098	1	1318392000
631	674	1	1318392000
133	1690	1	1318392000
135	1402	1	1318478400
631	402	1	1318564800
1	351	1	1318564800
351	1	1	1318564800
631	265	1	1318564800
631	2208	1	1318564800
135	351	1	1318564800
350	876	1	1318564800
876	350	1	1318564800
631	49	1	1318564800
351	135	1	1318564800
21	886	1	1318564800
631	1891	1	1318564800
631	38	1	1318564800
688	1435	1	1318651200
876	351	1	1318651200
351	876	1	1318651200
659	70	1	1318651200
70	659	1	1318651200
524	350	1	1318651200
350	524	1	1318651200
350	1	1	1318737600
3286	631	1	1318737600
631	677	1	1318737600
137	350	1	1318737600
137	135	1	1318737600
135	50	1	1318737600
43	1516	1	1318737600
50	1359	1	1318737600
350	137	1	1318737600
135	137	1	1318737600
631	3286	1	1318737600
1	350	1	1318737600
135	796	1	1318824000
149	544	1	1318824000
3217	2836	1	1318824000
2836	3217	1	1318824000
796	135	1	1318824000
135	524	1	1318824000
1360	2536	1	1318910400
135	1401	1	1318910400
1	137	1	1318910400
2536	1360	1	1318910400
135	45	1	1318910400
137	1	1	1318910400
890	45	1	1318910400
37	234	1	1318910400
1	489	1	1318996800
554	43	1	1318996800
1400	135	1	1318996800
554	1442	1	1318996800
133	2625	1	1318996800
44	351	1	1319083200
135	1416	1	1319083200
1307	579	1	1319083200
579	1307	1	1319083200
135	1442	1	1319083200
351	44	1	1319083200
1416	135	1	1319083200
1415	135	1	1319169600
2196	535	1	1319169600
135	348	1	1319169600
135	1178	1	1319169600
535	2196	1	1319169600
349	1	1	1319256000
