1670	269	1	1325394000
1327	960	1	1325394000
1355	1409	1	1325394000
3191	345	1	1325394000
139	129	1	1325394000
1951	139	1	1325394000
959	149	1	1325394000
1409	1355	1	1325394000
139	1951	1	1325394000
149	959	1	1325394000
960	1327	1	1325394000
681	522	1	1325480400
1858	70	1	1325480400
1437	822	1	1325480400
1319	523	1	1325480400
523	1319	1	1325480400
269	842	1	1325480400
842	269	1	1325480400
522	681	1	1325480400
522	49	1	1325480400
1	326	1	1325480400
70	1858	1	1325480400
2127	885	1	1325480400
1355	70	1	1325480400
135	1319	1	1325480400
129	1368	1	1325480400
70	1355	1	1325480400
885	2127	1	1325480400
523	49	1	1325480400
326	1	1	1325480400
822	1437	1	1325480400
1319	135	1	1325480400
43	1437	1	1325566800
1432	37	1	1325566800
592	1437	1	1325566800
528	139	1	1325566800
1432	1437	1	1325566800
135	1432	1	1325566800
129	51	1	1325653200
876	627	1	1325653200
72	2160	1	1325653200
627	876	1	1325653200
305	72	1	1325653200
72	305	1	1325653200
72	1432	1	1325653200
1437	556	1	1325653200
51	129	1	1325653200
49	541	1	1325653200
1688	1402	1	1325653200
2160	72	1	1325653200
699	1935	1	1325739600
1432	72	1	1325739600
129	590	1	1325739600
699	197	1	1325739600
129	2916	1	1325739600
43	590	1	1325739600
129	1	1	1325739600
1360	796	1	1325739600
590	129	1	1325739600
154	1935	1	1325739600
681	1679	1	1325739600
330	522	1	1325739600
1901	38	1	1325739600
553	681	1	1325739600
330	72	1	1325739600
1	479	1	1325739600
1	129	1	1325739600
1679	681	1	1325739600
2916	129	1	1325739600
796	1360	1	1325739600
43	1408	1	1325739600
579	2152	1	1325739600
1935	154	1	1325739600
681	1678	1	1325826000
1678	681	1	1325826000
135	1408	1	1325826000
2754	1021	1	1325826000
1408	135	1	1325826000
856	681	1	1325826000
1051	681	1	1325826000
1021	2754	1	1325826000
1238	2127	1	1325826000
681	856	1	1325826000
1360	2218	1	1325826000
149	542	1	1325912400
1238	627	1	1325912400
1852	70	1	1325912400
1950	139	1	1325912400
1	325	1	1325912400
542	149	1	1325912400
1937	3443	1	1325998800
1950	591	1	1325998800
591	1950	1	1325998800
524	149	1	1325998800
950	528	1	1325998800
3443	1937	1	1325998800
676	71	1	1325998800
1907	3177	1	1325998800
2208	676	1	1325998800
676	2208	1	1325998800
3177	1907	1	1325998800
71	676	1	1325998800
1434	676	1	1325998800
553	950	1	1325998800
349	528	1	1326085200
149	524	1	1326085200
1	71	1	1326085200
1950	133	1	1326085200
71	139	1	1326085200
1408	133	1	1326085200
133	1950	1	1326085200
528	349	1	1326085200
139	71	1	1326085200
3491	1950	1	1326171600
681	1051	1	1326171600
1949	637	1	1326171600
1412	3304	1	1326171600
139	1949	1	1326171600
139	1967	1	1326171600
637	1949	1	1326171600
1949	139	1	1326171600
131	139	1	1326171600
43	637	1	1326171600
349	135	1	1326171600
135	349	1	1326171600
1950	3491	1	1326171600
3304	1412	1	1326171600
139	131	1	1326171600
958	681	1	1326258000
1196	1412	1	1326258000
325	1	1	1326258000
1408	3201	1	1326258000
1	478	1	1326258000
3201	1408	1	1326258000
1412	1196	1	1326258000
681	958	1	1326258000
2160	14	1	1326258000
14	2160	1	1326258000
51	557	1	1326258000
72	958	1	1326258000
958	72	1	1326258000
480	305	1	1326344400
135	1021	1	1326344400
269	49	1	1326344400
630	681	1	1326344400
630	135	1	1326344400
72	2181	1	1326344400
528	2218	1	1326344400
135	637	1	1326344400
556	115	1	1326344400
135	139	1	1326344400
49	269	1	1326344400
630	133	1	1326344400
139	1536	1	1326430800
480	133	1	1326430800
1430	681	1	1326430800
681	1669	1	1326430800
72	1670	1	1326430800
676	139	1	1326430800
72	2125	1	1326430800
133	480	1	1326430800
149	71	1	1326430800
579	554	1	1326517200
574	842	1	1326517200
711	574	1	1326517200
579	135	1	1326517200
129	14	1	1326517200
3127	1672	1	1326517200
574	711	1	1326517200
14	72	1	1326517200
1412	3308	1	1326517200
842	574	1	1326517200
1672	3127	1	1326517200
14	129	1	1326517200
541	681	1	1326603600
3305	1412	1	1326603600
681	1430	1	1326603600
1412	43	1	1326603600
681	541	1	1326603600
38	2169	1	1326603600
1412	3305	1	1326603600
1669	681	1	1326690000
1	477	1	1326690000
96	49	1	1326776400
796	14	1	1326776400
3532	2169	1	1326776400
2169	3532	1	1326776400
133	1794	1	1326776400
324	1	1	1326776400
750	139	1	1326776400
750	715	1	1326776400
1395	681	1	1326776400
139	750	1	1326776400
14	796	1	1326776400
1670	72	1	1326776400
72	14	1	1326776400
1794	133	1	1326776400
1	324	1	1326776400
139	1950	1	1326776400
681	1395	1	1326776400
2365	38	1	1326776400
49	96	1	1326776400
534	239	1	1326776400
3585	2160	1	1326862800
134	305	1	1326862800
628	49	1	1326862800
38	305	1	1326862800
822	627	1	1326862800
627	822	1	1326862800
70	822	1	1326862800
133	659	1	1326862800
1408	324	1	1326862800
38	1679	1	1326862800
2169	38	1	1326862800
49	628	1	1326862800
134	2433	1	1326862800
659	133	1	1326862800
822	70	1	1326862800
38	2365	1	1326862800
2160	3585	1	1326862800
72	30	1	1326949200
269	14	1	1326949200
681	480	1	1326949200
681	562	1	1326949200
30	72	1	1326949200
35	1	1	1326949200
14	269	1	1326949200
556	133	1	1326949200
556	557	1	1326949200
822	574	1	1326949200
574	822	1	1326949200
627	70	1	1327035600
30	579	1	1327035600
136	528	1	1327035600
269	1327	1	1327035600
1327	269	1	1327035600
1	475	1	1327035600
322	1	1	1327035600
528	136	1	1327035600
574	1133	1	1327035600
70	197	1	1327035600
70	627	1	1327035600
30	522	1	1327035600
14	1997	1	1327035600
1430	476	1	1327035600
1	476	1	1327035600
528	269	1	1327035600
1	322	1	1327035600
1997	14	1	1327035600
715	750	1	1327035600
2433	1699	1	1327035600
139	43	1	1327122000
135	83	1	1327122000
149	659	1	1327122000
135	14	1	1327122000
590	627	1	1327122000
83	135	1	1327122000
1153	1997	1	1327122000
1997	1444	1	1327122000
1907	3178	1	1327122000
1997	1153	1	1327122000
14	135	1	1327122000
43	1543	1	1327122000
950	476	1	1327122000
1444	1997	1	1327122000
1543	43	1	1327122000
1412	2483	1	1327208400
3757	133	1	1327208400
2483	1412	1	1327208400
135	628	1	1327208400
628	135	1	1327208400
637	30	1	1327208400
715	1997	1	1327208400
129	1997	1	1327208400
305	329	1	1327208400
842	70	1	1327208400
149	329	1	1327208400
1997	715	1	1327208400
329	305	1	1327208400
70	842	1	1327208400
1997	3372	1	1327208400
1679	38	1	1327208400
131	115	1	1327294800
129	627	1	1327294800
627	129	1	1327294800
1997	731	1	1327294800
731	2095	1	1327294800
3773	1442	1	1327294800
731	1997	1	1327294800
83	1543	1	1327294800
139	305	1	1327294800
115	131	1	1327294800
1	128	1	1327294800
1543	83	1	1327294800
14	634	1	1327294800
323	38	1	1327381200
128	1	1	1327381200
876	637	1	1327381200
524	135	1	1327381200
239	380	1	1327381200
46	136	1	1327381200
239	1972	1	1327381200
239	534	1	1327381200
136	46	1	1327381200
521	349	1	1327381200
239	365	1	1327381200
637	876	1	1327381200
305	239	1	1327381200
305	38	1	1327381200
365	239	1	1327381200
49	46	1	1327381200
1444	1326	1	1327381200
239	305	1	1327381200
1997	562	1	1327467600
129	135	1	1327467600
135	136	1	1327467600
1939	1997	1	1327467600
1997	1939	1	1327467600
72	2172	1	1327467600
562	1997	1	1327467600
628	43	1	1327467600
136	135	1	1327467600
96	2751	1	1327554000
1188	634	1	1327554000
139	1925	1	1327554000
1925	139	1	1327554000
590	49	1	1327554000
30	1925	1	1327554000
49	590	1	1327554000
2127	627	1	1327554000
2172	72	1	1327554000
1188	958	1	1327554000
2751	96	1	1327554000
627	2127	1	1327554000
49	693	1	1327640400
1672	133	1	1327640400
49	679	1	1327640400
1105	715	1	1327726800
480	731	1	1327726800
14	522	1	1327726800
521	30	1	1327726800
637	521	1	1327726800
2127	45	1	1327726800
796	715	1	1327726800
715	796	1	1327726800
1672	615	1	1327813200
129	2918	1	1327813200
1481	129	1	1327813200
1188	528	1	1327813200
528	1188	1	1327813200
1926	1481	1	1327813200
1926	1099	1	1327813200
1099	1926	1	1327813200
1481	1926	1	1327813200
359	1926	1	1327813200
615	1672	1	1327813200
637	1672	1	1327813200
1672	637	1	1327813200
521	1926	1	1327813200
1926	359	1	1327813200
1926	521	1	1327813200
1481	477	1	1327813200
129	1481	1	1327813200
477	1481	1	1327813200
1562	1481	1	1327899600
615	1469	1	1327899600
1195	1481	1	1327899600
637	135	1	1327899600
1395	45	1	1327899600
1690	1481	1	1327899600
535	659	1	1327899600
1469	615	1	1327899600
521	856	1	1327899600
1562	2458	1	1327986000
1481	1562	1	1327986000
1425	533	1	1327986000
43	1562	1	1327986000
535	1408	1	1327986000
533	1425	1	1327986000
1562	528	1	1327986000
842	139	1	1327986000
72	1699	1	1327986000
14	1562	1	1327986000
1481	1195	1	1327986000
590	1562	1	1327986000
521	2458	1	1327986000
3200	1408	1	1327986000
528	1562	1	1327986000
