359	135	1	1314849600
1545	43	1	1314849600
135	359	1	1314849600
2369	38	1	1314849600
632	876	1	1314849600
1	364	1	1314849600
364	1	1	1314849600
876	632	1	1314849600
44	3429	1	1314936000
1944	139	1	1314936000
43	1545	1	1314936000
1958	139	1	1314936000
380	368	1	1314936000
876	1415	1	1314936000
140	1923	1	1314936000
197	521	1	1314936000
1	38	1	1314936000
366	711	1	1314936000
38	2367	1	1314936000
1	37	1	1314936000
876	1545	1	1314936000
1400	136	1	1314936000
1415	355	1	1314936000
2367	38	1	1314936000
139	1944	1	1314936000
3429	44	1	1314936000
711	366	1	1314936000
876	44	1	1314936000
355	1415	1	1314936000
669	1854	1	1314936000
139	1958	1	1314936000
136	1400	1	1314936000
1415	876	1	1314936000
521	197	1	1314936000
1415	1420	1	1315022400
363	1	1	1315022400
139	136	1	1315022400
131	1359	1	1315022400
37	1	1	1315022400
1854	982	1	1315022400
49	363	1	1315022400
982	1854	1	1315022400
136	139	1	1315022400
1420	1415	1	1315022400
149	892	1	1315108800
37	174	1	1315195200
140	715	1	1315195200
715	30	1	1315195200
30	715	1	1315195200
131	557	1	1315195200
715	37	1	1315195200
711	557	1	1315195200
131	1904	1	1315195200
37	715	1	1315195200
37	1904	1	1315195200
557	2099	1	1315195200
1	494	1	1315195200
1904	131	1	1315195200
1904	37	1	1315195200
174	37	1	1315195200
557	131	1	1315195200
1	493	1	1315195200
375	1965	1	1315281600
3422	3101	1	1315281600
3101	3422	1	1315281600
1965	375	1	1315281600
535	1545	1	1315281600
1545	535	1	1315281600
37	43	1	1315281600
366	1394	1	1315368000
37	1903	1	1315368000
135	876	1	1315368000
30	943	1	1315368000
1903	37	1	1315368000
37	1891	1	1315368000
1394	366	1	1315368000
234	37	1	1315368000
1904	375	1	1315368000
1683	3411	1	1315454400
1854	3047	1	1315454400
3422	1369	1	1315454400
139	1240	1	1315454400
3047	1854	1	1315454400
3411	1683	1	1315454400
1891	37	1	1315454400
1854	136	1	1315454400
1369	3422	1	1315454400
1891	2169	1	1315454400
136	1854	1	1315454400
139	1957	1	1315540800
1956	139	1	1315540800
139	1956	1	1315540800
1957	139	1	1315540800
44	30	1	1315540800
139	973	1	1315540800
1240	1422	1	1315540800
1240	139	1	1315540800
30	44	1	1315540800
133	363	1	1315540800
363	133	1	1315540800
1422	1240	1	1315540800
139	1955	1	1315627200
51	1394	1	1315627200
1904	3668	1	1315627200
70	139	1	1315627200
51	1818	1	1315627200
1955	139	1	1315627200
524	943	1	1315627200
892	2918	1	1315713600
3668	1904	1	1315713600
1854	715	1	1315713600
1	362	1	1315713600
1869	1895	1	1315713600
1895	1869	1	1315713600
715	359	1	1315713600
715	1307	1	1315713600
1307	715	1	1315713600
362	1	1	1315713600
1957	1544	1	1315800000
359	943	1	1315800000
2197	535	1	1315800000
1805	70	1	1315800000
1544	1957	1	1315800000
943	359	1	1315800000
987	2487	1	1315800000
535	2197	1	1315800000
2487	987	1	1315800000
715	2025	1	1315886400
1890	876	1	1315886400
361	1	1	1315886400
1940	136	1	1315886400
70	136	1	1315886400
1890	1544	1	1315886400
360	631	1	1315886400
136	1940	1	1315886400
1	361	1	1315886400
876	1404	1	1315886400
876	1890	1	1315886400
1	360	1	1315886400
1404	876	1	1315886400
360	1	1	1315886400
555	557	1	1315886400
136	70	1	1315886400
1544	1890	1	1315886400
2025	715	1	1315886400
37	1902	1	1315972800
2169	1891	1	1315972800
48	634	1	1315972800
632	150	1	1315972800
1890	37	1	1315972800
48	136	1	1315972800
1204	557	1	1315972800
37	1683	1	1315972800
358	131	1	1315972800
136	48	1	1315972800
131	358	1	1315972800
37	1890	1	1315972800
1902	37	1	1315972800
150	632	1	1315972800
1683	37	1	1315972800
358	1	1	1316059200
359	37	1	1316059200
1	357	1	1316059200
135	1404	1	1316059200
894	1544	1	1316059200
1	359	1	1316059200
1854	30	1	1316059200
557	133	1	1316059200
1	138	1	1316059200
359	1	1	1316059200
1404	135	1	1316059200
135	1420	1	1316059200
1	358	1	1316059200
1544	894	1	1316059200
133	535	1	1316059200
37	359	1	1316059200
950	531	1	1316145600
357	1	1	1316145600
375	1904	1	1316145600
1854	555	1	1316145600
355	391	1	1316145600
391	355	1	1316145600
356	375	1	1316232000
1	356	1	1316232000
70	554	1	1316232000
554	70	1	1316232000
356	1	1	1316232000
375	356	1	1316232000
556	1854	1	1316232000
355	43	1	1316318400
355	1	1	1316318400
1	355	1	1316318400
43	355	1	1316318400
149	910	1	1316318400
910	149	1	1316318400
876	349	1	1316404800
1421	135	1	1316404800
135	1421	1	1316404800
524	354	1	1316404800
524	49	1	1316404800
524	555	1	1316404800
349	876	1	1316404800
354	524	1	1316404800
37	354	1	1316491200
2498	355	1	1316491200
1307	2680	1	1316491200
355	149	1	1316491200
355	796	1	1316491200
535	1093	1	1316491200
1679	37	1	1316491200
355	363	1	1316491200
555	135	1	1316491200
1307	355	1	1316491200
50	355	1	1316491200
355	2498	1	1316491200
3014	3715	1	1316491200
1420	135	1	1316491200
37	355	1	1316491200
355	1307	1	1316491200
149	355	1	1316491200
1093	37	1	1316491200
37	1679	1	1316491200
796	355	1	1316491200
355	37	1	1316491200
355	50	1	1316491200
354	37	1	1316491200
1	354	1	1316491200
37	1093	1	1316491200
363	355	1	1316491200
354	1	1	1316491200
139	1544	1	1316577600
1679	354	1	1316577600
1	353	1	1316577600
355	2494	1	1316577600
2494	355	1	1316577600
354	1679	1	1316577600
135	1438	1	1316664000
353	1	1	1316664000
1307	996	1	1316664000
524	1307	1	1316664000
2099	876	1	1316664000
139	1295	1	1316664000
1307	524	1	1316664000
37	535	1	1316750400
535	37	1	1316750400
1459	133	1	1316836800
133	1459	1	1316836800
30	1854	1	1316923200
135	354	1	1316923200
354	135	1	1316923200
70	1853	1	1317009600
2099	1679	1	1317009600
1853	70	1	1317009600
355	1394	1	1317096000
2099	557	1	1317096000
1544	535	1	1317096000
1394	355	1	1317096000
876	2099	1	1317096000
535	1544	1	1317096000
37	1901	1	1317182400
1901	37	1	1317182400
591	2243	1	1317182400
135	1403	1	1317182400
796	535	1	1317182400
1544	3504	1	1317182400
3504	1544	1	1317182400
635	1544	1	1317182400
132	37	1	1317182400
535	796	1	1317182400
1	7	1	1317182400
1544	139	1	1317268800
556	135	1	1317268800
1	491	1	1317268800
139	30	1	1317268800
139	996	1	1317268800
1	492	1	1317268800
138	1	1	1317268800
30	139	1	1317268800
1410	45	1	1317268800
135	910	1	1317355200
555	1854	1	1317355200
910	135	1	1317355200
