72	2171	1
2745	96	1
1481	876	1
1408	43	1
2171	72	1
524	1408	1
1408	535	1
305	134	1
96	2745	1
750	574	1
1408	946	1
659	135	1
1408	1562	1
2854	3603	1
2854	1434	1
1408	3200	1
1408	524	1
876	1481	1
1099	115	1
115	1099	1
1408	3202	1
562	1246	1
72	96	1
70	72	1
2744	96	1
1246	562	1
96	72	1
520	269	1
1099	83	1
70	1818	1
126	615	1
307	1481	1
269	520	1
3431	750	1
1399	1855	1
574	1818	1
83	1099	1
1855	1399	1
1855	70	1
528	480	1
750	3431	1
1481	1948	1
70	1855	1
1481	2487	1
96	2744	1
1948	1481	1
615	1459	1
533	2699	1
139	1948	1
2170	72	1
133	1306	1
1425	135	1
72	2170	1
2699	533	1
1306	133	1
523	589	1
43	70	1
1948	139	1
1459	615	1
522	1427	1
535	14	1
480	1672	1
72	2173	1
1481	134	1
520	139	1
528	574	1
1	307	1
1481	2127	1
574	1699	1
134	627	1
30	520	1
574	750	1
1099	589	1
2127	1481	1
1855	589	1
1672	269	1
750	135	1
269	1672	1
1672	480	1
135	750	1
1699	574	1
627	1178	1
139	520	1
72	2169	1
2308	627	1
14	137	1
136	14	1
2308	133	1
14	96	1
589	533	1
14	136	1
533	589	1
1481	2485	1
856	43	1
796	2485	1
133	2308	1
137	14	1
2485	1481	1
533	1966	1
43	856	1
520	521	1
2127	589	1
139	1966	1
574	528	1
627	637	1
589	2127	1
521	520	1
1684	3645	1
1099	1851	1
762	133	1
520	21	1
2169	72	1
589	987	1
1542	269	1
2483	1481	1
14	3129	1
96	14	1
70	1850	1
269	1542	1
14	1481	1
1481	43	1
135	70	1
1850	521	1
269	627	1
1481	14	1
522	14	1
1481	269	1
1481	2484	1
521	2061	1
2484	1481	1
2061	521	1
1178	521	1
521	1850	1
521	1178	1
1850	70	1
1481	2483	1
269	1481	1
21	520	1
3536	589	1
1970	2065	1
136	627	1
627	136	1
589	1195	1
1970	1034	1
589	3536	1
2462	1481	1
321	1	1
1481	2462	1
1860	37	1
1	321	1
1542	43	1
37	1860	1
2462	3344	1
3344	2462	1
51	139	1
1	127	1
127	1446	1
139	45	1
127	1	1
127	589	1
659	1099	1
3129	14	1
1959	7	1
320	1	1
1099	3539	1
589	320	1
589	70	1
520	1481	1
3539	1099	1
320	589	1
659	523	1
589	49	1
2488	533	1
2488	627	1
589	1099	1
523	659	1
3645	1684	1
533	627	1
1542	3456	1
627	2488	1
1997	2127	1
2127	1997	1
320	1997	1
7	1959	1
533	2488	1
1997	320	1
659	1482	1
1481	1690	1
349	521	1
49	627	1
83	1481	1
126	1446	1
1	319	1
627	1481	1
318	533	1
1446	126	1
1481	83	1
126	1	1
319	1	1
533	318	1
1481	627	1
70	574	1
135	1395	1
2168	72	1
320	2659	1
589	3539	1
2659	320	1
659	589	1
1672	589	1
589	1672	1
589	659	1
1402	1688	1
318	1481	1
72	2168	1
1	320	1
133	856	1
133	1395	1
318	1	1
3539	589	1
589	317	1
1959	38	1
627	1188	1
1481	2482	1
1402	135	1
71	149	1
562	590	1
2482	1481	1
590	562	1
528	627	1
1402	521	1
1481	1935	1
1188	627	1
627	528	1
524	2659	1
1935	1481	1
574	625	1
317	589	1
626	1360	1
1	125	1
1360	626	1
627	305	1
305	627	1
1481	305	1
125	1	1
43	1514	1
126	2659	1
2659	524	1
135	1	1
626	49	1
115	556	1
315	135	1
115	627	1
1188	574	1
2659	126	1
1805	75	1
2663	1188	1
135	315	1
1188	2663	1
1	317	1
528	126	1
83	49	1
315	1433	1
126	528	1
315	625	1
49	83	1
574	1188	1
574	2663	1
2663	574	1
1	318	1
1	135	1
1481	115	1
715	136	1
136	715	1
71	1	1
365	620	1
950	1693	1
950	1434	1
1360	589	1
320	315	1
359	715	1
589	3545	1
617	715	1
1851	70	1
528	2308	1
359	574	1
3545	589	1
589	1360	1
574	359	1
1851	1099	1
70	1851	1
625	528	1
315	320	1
626	556	1
987	1481	1
