1670	269	1
1327	960	1
1355	1409	1
3191	345	1
139	129	1
1951	139	1
959	149	1
1409	1355	1
139	1951	1
149	959	1
960	1327	1
681	522	1
1858	70	1
1437	822	1
1319	523	1
523	1319	1
269	842	1
842	269	1
522	681	1
522	49	1
1	326	1
70	1858	1
2127	885	1
1355	70	1
135	1319	1
129	1368	1
70	1355	1
885	2127	1
523	49	1
326	1	1
822	1437	1
1319	135	1
43	1437	1
1432	37	1
592	1437	1
528	139	1
1432	1437	1
135	1432	1
129	51	1
876	627	1
72	2160	1
627	876	1
305	72	1
72	305	1
72	1432	1
1437	556	1
51	129	1
49	541	1
1688	1402	1
2160	72	1
699	1935	1
1432	72	1
129	590	1
699	197	1
129	2916	1
43	590	1
129	1	1
1360	796	1
590	129	1
154	1935	1
681	1679	1
330	522	1
1901	38	1
553	681	1
330	72	1
1	479	1
1	129	1
1679	681	1
2916	129	1
796	1360	1
43	1408	1
579	2152	1
1935	154	1
681	1678	1
1678	681	1
135	1408	1
2754	1021	1
1408	135	1
856	681	1
1051	681	1
1021	2754	1
1238	2127	1
681	856	1
1360	2218	1
149	542	1
1238	627	1
1852	70	1
1950	139	1
1	325	1
542	149	1
1937	3443	1
1950	591	1
591	1950	1
524	149	1
950	528	1
3443	1937	1
676	71	1
1907	3177	1
2208	676	1
676	2208	1
3177	1907	1
71	676	1
1434	676	1
553	950	1
349	528	1
149	524	1
1	71	1
1950	133	1
71	139	1
1408	133	1
133	1950	1
528	349	1
139	71	1
3491	1950	1
681	1051	1
1949	637	1
1412	3304	1
139	1949	1
139	1967	1
637	1949	1
1949	139	1
131	139	1
43	637	1
349	135	1
135	349	1
1950	3491	1
3304	1412	1
139	131	1
958	681	1
1196	1412	1
325	1	1
1408	3201	1
1	478	1
3201	1408	1
1412	1196	1
681	958	1
2160	14	1
14	2160	1
51	557	1
72	958	1
958	72	1
480	305	1
135	1021	1
269	49	1
630	681	1
630	135	1
72	2181	1
528	2218	1
135	637	1
556	115	1
135	139	1
49	269	1
630	133	1
139	1536	1
480	133	1
1430	681	1
681	1669	1
72	1670	1
676	139	1
72	2125	1
133	480	1
149	71	1
579	554	1
574	842	1
711	574	1
579	135	1
129	14	1
3127	1672	1
574	711	1
14	72	1
1412	3308	1
842	574	1
1672	3127	1
14	129	1
541	681	1
3305	1412	1
681	1430	1
1412	43	1
681	541	1
38	2169	1
1412	3305	1
1669	681	1
1	477	1
96	49	1
796	14	1
3532	2169	1
2169	3532	1
133	1794	1
324	1	1
750	139	1
750	715	1
1395	681	1
139	750	1
14	796	1
1670	72	1
72	14	1
1794	133	1
1	324	1
139	1950	1
681	1395	1
2365	38	1
49	96	1
534	239	1
3585	2160	1
134	305	1
628	49	1
38	305	1
822	627	1
627	822	1
70	822	1
133	659	1
1408	324	1
38	1679	1
2169	38	1
49	628	1
134	2433	1
659	133	1
822	70	1
38	2365	1
2160	3585	1
72	30	1
269	14	1
681	480	1
681	562	1
30	72	1
35	1	1
14	269	1
556	133	1
556	557	1
822	574	1
574	822	1
627	70	1
30	579	1
136	528	1
269	1327	1
1327	269	1
1	475	1
322	1	1
528	136	1
574	1133	1
70	197	1
70	627	1
30	522	1
14	1997	1
1430	476	1
1	476	1
528	269	1
1	322	1
1997	14	1
715	750	1
2433	1699	1
139	43	1
135	83	1
149	659	1
135	14	1
590	627	1
83	135	1
1153	1997	1
1997	1444	1
1907	3178	1
1997	1153	1
14	135	1
43	1543	1
950	476	1
1444	1997	1
1543	43	1
1412	2483	1
3757	133	1
2483	1412	1
135	628	1
628	135	1
637	30	1
715	1997	1
129	1997	1
305	329	1
842	70	1
149	329	1
1997	715	1
329	305	1
70	842	1
1997	3372	1
1679	38	1
131	115	1
129	627	1
627	129	1
1997	731	1
731	2095	1
3773	1442	1
731	1997	1
83	1543	1
139	305	1
115	131	1
1	128	1
1543	83	1
14	634	1
323	38	1
128	1	1
876	637	1
524	135	1
239	380	1
46	136	1
239	1972	1
239	534	1
136	46	1
521	349	1
239	365	1
637	876	1
305	239	1
305	38	1
365	239	1
49	46	1
1444	1326	1
239	305	1
1997	562	1
129	135	1
135	136	1
1939	1997	1
1997	1939	1
72	2172	1
562	1997	1
628	43	1
136	135	1
96	2751	1
1188	634	1
139	1925	1
1925	139	1
590	49	1
30	1925	1
49	590	1
2127	627	1
2172	72	1
1188	958	1
2751	96	1
627	2127	1
49	693	1
1672	133	1
49	679	1
1105	715	1
480	731	1
14	522	1
521	30	1
637	521	1
2127	45	1
796	715	1
715	796	1
1672	615	1
129	2918	1
1481	129	1
1188	528	1
528	1188	1
1926	1481	1
1926	1099	1
1099	1926	1
1481	1926	1
359	1926	1
615	1672	1
637	1672	1
1672	637	1
521	1926	1
1926	359	1
1926	521	1
1481	477	1
129	1481	1
477	1481	1
1562	1481	1
615	1469	1
1195	1481	1
637	135	1
1395	45	1
1690	1481	1
535	659	1
1469	615	1
521	856	1
1562	2458	1
1481	1562	1
1425	533	1
43	1562	1
535	1408	1
533	1425	1
1562	528	1
842	139	1
72	1699	1
14	1562	1
1481	1195	1
590	1562	1
521	2458	1
3200	1408	1
528	1562	1
