72	2171	1	1328072400
2745	96	1	1328072400
1481	876	1	1328072400
1408	43	1	1328072400
2171	72	1	1328072400
524	1408	1	1328072400
1408	535	1	1328072400
305	134	1	1328072400
96	2745	1	1328072400
750	574	1	1328072400
1408	946	1	1328072400
659	135	1	1328072400
1408	1562	1	1328072400
2854	3603	1	1328072400
2854	1434	1	1328072400
1408	3200	1	1328072400
1408	524	1	1328072400
876	1481	1	1328072400
1099	115	1	1328072400
115	1099	1	1328072400
1408	3202	1	1328072400
562	1246	1	1328158800
72	96	1	1328158800
70	72	1	1328158800
2744	96	1	1328158800
1246	562	1	1328158800
96	72	1	1328158800
520	269	1	1328245200
1099	83	1	1328245200
70	1818	1	1328245200
126	615	1	1328245200
307	1481	1	1328245200
269	520	1	1328245200
3431	750	1	1328245200
1399	1855	1	1328245200
574	1818	1	1328245200
83	1099	1	1328245200
1855	1399	1	1328245200
1855	70	1	1328245200
528	480	1	1328245200
750	3431	1	1328245200
1481	1948	1	1328245200
70	1855	1	1328245200
1481	2487	1	1328245200
96	2744	1	1328245200
1948	1481	1	1328331600
615	1459	1	1328331600
533	2699	1	1328331600
139	1948	1	1328331600
2170	72	1	1328331600
133	1306	1	1328331600
1425	135	1	1328331600
72	2170	1	1328331600
2699	533	1	1328331600
1306	133	1	1328331600
523	589	1	1328331600
43	70	1	1328331600
1948	139	1	1328331600
1459	615	1	1328331600
522	1427	1	1328418000
535	14	1	1328418000
480	1672	1	1328418000
72	2173	1	1328418000
1481	134	1	1328418000
520	139	1	1328418000
528	574	1	1328418000
1	307	1	1328418000
1481	2127	1	1328418000
574	1699	1	1328418000
134	627	1	1328418000
30	520	1	1328418000
574	750	1	1328418000
1099	589	1	1328418000
2127	1481	1	1328418000
1855	589	1	1328418000
1672	269	1	1328418000
750	135	1	1328418000
269	1672	1	1328418000
1672	480	1	1328418000
135	750	1	1328418000
1699	574	1	1328418000
627	1178	1	1328418000
139	520	1	1328418000
72	2169	1	1328418000
2308	627	1	1328504400
14	137	1	1328504400
136	14	1	1328504400
2308	133	1	1328504400
14	96	1	1328504400
589	533	1	1328504400
14	136	1	1328504400
533	589	1	1328504400
1481	2485	1	1328504400
856	43	1	1328504400
796	2485	1	1328504400
133	2308	1	1328504400
137	14	1	1328504400
2485	1481	1	1328504400
533	1966	1	1328504400
43	856	1	1328504400
520	521	1	1328590800
2127	589	1	1328590800
139	1966	1	1328590800
574	528	1	1328590800
627	637	1	1328590800
589	2127	1	1328590800
521	520	1	1328590800
1684	3645	1	1328590800
1099	1851	1	1328590800
762	133	1	1328590800
520	21	1	1328590800
2169	72	1	1328590800
589	987	1	1328590800
1542	269	1	1328677200
2483	1481	1	1328677200
14	3129	1	1328677200
96	14	1	1328677200
70	1850	1	1328677200
269	1542	1	1328677200
14	1481	1	1328677200
1481	43	1	1328677200
135	70	1	1328677200
1850	521	1	1328677200
269	627	1	1328677200
1481	14	1	1328677200
522	14	1	1328677200
1481	269	1	1328677200
1481	2484	1	1328677200
521	2061	1	1328677200
2484	1481	1	1328677200
2061	521	1	1328677200
1178	521	1	1328677200
521	1850	1	1328677200
521	1178	1	1328677200
1850	70	1	1328677200
1481	2483	1	1328677200
269	1481	1	1328677200
21	520	1	1328763600
3536	589	1	1328763600
1970	2065	1	1328763600
136	627	1	1328763600
627	136	1	1328763600
589	1195	1	1328763600
1970	1034	1	1328763600
589	3536	1	1328763600
2462	1481	1	1328763600
321	1	1	1328850000
1481	2462	1	1328850000
1860	37	1	1328850000
1	321	1	1328850000
1542	43	1	1328850000
37	1860	1	1328850000
2462	3344	1	1328850000
3344	2462	1	1328850000
51	139	1	1328850000
1	127	1	1328850000
127	1446	1	1328936400
139	45	1	1328936400
127	1	1	1328936400
127	589	1	1328936400
659	1099	1	1328936400
3129	14	1	1328936400
1959	7	1	1329022800
320	1	1	1329022800
1099	3539	1	1329022800
589	320	1	1329022800
589	70	1	1329022800
520	1481	1	1329022800
3539	1099	1	1329022800
320	589	1	1329022800
659	523	1	1329022800
589	49	1	1329022800
2488	533	1	1329022800
2488	627	1	1329022800
589	1099	1	1329022800
523	659	1	1329022800
3645	1684	1	1329022800
533	627	1	1329022800
1542	3456	1	1329022800
627	2488	1	1329022800
1997	2127	1	1329022800
2127	1997	1	1329022800
320	1997	1	1329022800
7	1959	1	1329022800
533	2488	1	1329022800
1997	320	1	1329022800
659	1482	1	1329022800
1481	1690	1	1329109200
349	521	1	1329109200
49	627	1	1329109200
83	1481	1	1329109200
126	1446	1	1329109200
1	319	1	1329109200
627	1481	1	1329109200
318	533	1	1329109200
1446	126	1	1329109200
1481	83	1	1329109200
126	1	1	1329109200
319	1	1	1329109200
533	318	1	1329109200
1481	627	1	1329109200
70	574	1	1329109200
135	1395	1	1329195600
2168	72	1	1329195600
320	2659	1	1329195600
589	3539	1	1329195600
2659	320	1	1329195600
659	589	1	1329195600
1672	589	1	1329195600
589	1672	1	1329195600
589	659	1	1329195600
1402	1688	1	1329195600
318	1481	1	1329195600
72	2168	1	1329195600
1	320	1	1329195600
133	856	1	1329195600
133	1395	1	1329195600
318	1	1	1329195600
3539	589	1	1329195600
589	317	1	1329282000
1959	38	1	1329282000
627	1188	1	1329282000
1481	2482	1	1329282000
1402	135	1	1329282000
71	149	1	1329282000
562	590	1	1329282000
2482	1481	1	1329282000
590	562	1	1329282000
528	627	1	1329282000
1402	521	1	1329282000
1481	1935	1	1329282000
1188	627	1	1329282000
627	528	1	1329282000
524	2659	1	1329282000
1935	1481	1	1329282000
574	625	1	1329282000
317	589	1	1329282000
626	1360	1	1329368400
1	125	1	1329368400
1360	626	1	1329368400
627	305	1	1329368400
305	627	1	1329368400
1481	305	1	1329368400
125	1	1	1329368400
43	1514	1	1329368400
126	2659	1	1329454800
2659	524	1	1329454800
135	1	1	1329454800
626	49	1	1329454800
115	556	1	1329454800
315	135	1	1329454800
115	627	1	1329454800
1188	574	1	1329454800
2659	126	1	1329454800
1805	75	1	1329454800
2663	1188	1	1329454800
135	315	1	1329454800
1188	2663	1	1329454800
1	317	1	1329454800
528	126	1	1329454800
83	49	1	1329454800
315	1433	1	1329454800
126	528	1	1329454800
315	625	1	1329454800
49	83	1	1329454800
574	1188	1	1329454800
574	2663	1	1329454800
2663	574	1	1329454800
1	318	1	1329454800
1	135	1	1329454800
1481	115	1	1329454800
715	136	1	1329454800
136	715	1	1329454800
71	1	1	1329541200
365	620	1	1329541200
950	1693	1	1329541200
950	1434	1	1329541200
1360	589	1	1329541200
320	315	1	1329541200
359	715	1	1329541200
589	3545	1	1329541200
617	715	1	1329541200
1851	70	1	1329541200
528	2308	1	1329541200
359	574	1	1329541200
3545	589	1	1329541200
589	1360	1	1329541200
574	359	1	1329541200
1851	1099	1	1329541200
70	1851	1	1329541200
625	528	1	1329541200
315	320	1	1329541200
626	556	1	1329541200
987	1481	1	1329627600
626	3128	1	1329627600
1481	2481	1	1329627600
1481	987	1	1329627600
317	1	1	1329627600
474	1481	1	1329627600
2481	1481	1	1329627600
49	305	1	1329627600
1	316	1	1329627600
1325	316	1	1329627600
305	49	1	1329627600
1481	474	1	1329627600
316	1	1	1329627600
3128	626	1	1329627600
626	627	1	1329627600
305	589	1	1329714000
1514	574	1	1329714000
1514	43	1	1329714000
3128	131	1	1329714000
1192	3128	1	1329714000
315	1	1	1329714000
626	1481	1	1329714000
521	524	1	1329714000
715	626	1	1329714000
239	589	1	1329714000
1	314	1	1329714000
521	574	1	1329714000
1243	588	1	1329714000
524	521	1	1329714000
38	323	1	1329714000
